lon,lat,Nazov,DELAY,Current_Stop,From,Destination,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896388488,29,5,59,48
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896388488,29,5,59,48
21.82483,48.86766,REX 1902 ,480,Strážske,Humenné,Košice,1611896403496,29,6,0,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896403496,29,6,0,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896403496,29,6,0,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896403496,29,6,0,3
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896403496,29,6,0,3
21.82483,48.86766,REX 1902 ,480,Strážske,Humenné,Košice,1611896418502,29,6,0,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896418502,29,6,0,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896418502,29,6,0,18
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896418502,29,6,0,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896418502,29,6,0,18
21.82483,48.86766,REX 1902 ,540,Strážske,Humenné,Košice,1611896448582,29,6,0,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896448582,29,6,0,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896448582,29,6,0,48
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896448582,29,6,0,48
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896448582,29,6,0,48
21.82483,48.86766,REX 1902 ,540,Strážske,Humenné,Košice,1611896463529,29,6,1,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896463529,29,6,1,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896463529,29,6,1,3
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896463529,29,6,1,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896463529,29,6,1,3
21.82483,48.86766,REX 1902 ,540,Strážske,Humenné,Košice,1611896478581,29,6,1,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896478581,29,6,1,18
21.42887,48.67311,Os 8803 ,480,Ruskov,Košice,Čierna nad Tisou,1611896478581,29,6,1,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896478581,29,6,1,18
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896478581,29,6,1,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896478581,29,6,1,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896493543,29,6,1,33
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896493543,29,6,1,33
21.82483,48.86766,REX 1902 ,540,Strážske,Humenné,Košice,1611896493543,29,6,1,33
21.42887,48.67311,Os 8803 ,480,Ruskov,Košice,Čierna nad Tisou,1611896493543,29,6,1,33
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896493543,29,6,1,33
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896493543,29,6,1,33
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896508545,29,6,1,48
21.82483,48.86766,REX 1902 ,600,Strážske,Humenné,Košice,1611896508545,29,6,1,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896508545,29,6,1,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896508545,29,6,1,48
21.42887,48.67311,Os 8803 ,540,Ruskov,Košice,Čierna nad Tisou,1611896508545,29,6,1,48
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896508545,29,6,1,48
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896508545,29,6,1,48
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896523551,29,6,2,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896523551,29,6,2,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896523551,29,6,2,3
21.42887,48.67311,Os 8803 ,540,Ruskov,Košice,Čierna nad Tisou,1611896523551,29,6,2,3
21.82483,48.86766,REX 1902 ,600,Strážske,Humenné,Košice,1611896523551,29,6,2,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896523551,29,6,2,3
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896523551,29,6,2,3
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896538560,29,6,2,18
21.82483,48.86766,REX 1902 ,600,Strážske,Humenné,Košice,1611896538560,29,6,2,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896538560,29,6,2,18
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896538560,29,6,2,18
21.42887,48.67311,Os 8803 ,540,Ruskov,Košice,Čierna nad Tisou,1611896538560,29,6,2,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896538560,29,6,2,18
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896538560,29,6,2,18
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896538560,29,6,2,18
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896568563,29,6,2,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896568563,29,6,2,48
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896568563,29,6,2,48
21.42887,48.67311,Os 8803 ,600,Ruskov,Košice,Čierna nad Tisou,1611896568563,29,6,2,48
21.82483,48.86766,REX 1902 ,660,Strážske,Humenné,Košice,1611896568563,29,6,2,48
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896568563,29,6,2,48
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896568563,29,6,2,48
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896568563,29,6,2,48
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896583593,29,6,3,3
21.249126,48.983379,Os 8503 ,60,Prešov,Lipany,Košice,1611896583593,29,6,3,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896583593,29,6,3,3
21.42887,48.67311,Os 8803 ,600,Ruskov,Košice,Čierna nad Tisou,1611896583593,29,6,3,3
21.82483,48.86766,REX 1902 ,660,Strážske,Humenné,Košice,1611896583593,29,6,3,3
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896583593,29,6,3,3
22.05519,48.95489,Os 9402 ,0,Dlhé nad Cirochou,Stakčín,Humenné,1611896583593,29,6,3,3
22.05519,48.95489,Os 9403 ,0,Dlhé nad Cirochou,Humenné,Stakčín,1611896583593,29,6,3,3
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896598597,29,6,3,18
21.82483,48.86766,REX 1902 ,660,Strážske,Humenné,Košice,1611896598597,29,6,3,18
21.42887,48.67311,Os 8803 ,600,Ruskov,Košice,Čierna nad Tisou,1611896598597,29,6,3,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896598597,29,6,3,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896598597,29,6,3,18
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896613604,29,6,3,33
21.82483,48.86766,REX 1902 ,660,Strážske,Humenné,Košice,1611896613604,29,6,3,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896613604,29,6,3,33
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896613604,29,6,3,33
21.42887,48.67311,Os 8803 ,600,Ruskov,Košice,Čierna nad Tisou,1611896613604,29,6,3,33
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896628608,29,6,3,48
21.82483,48.86766,REX 1902 ,720,Strážske,Humenné,Košice,1611896628608,29,6,3,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896628608,29,6,3,48
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896628608,29,6,3,48
21.42887,48.67311,Os 8803 ,660,Ruskov,Košice,Čierna nad Tisou,1611896628608,29,6,3,48
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896643615,29,6,4,3
21.82483,48.86766,REX 1902 ,720,Strážske,Humenné,Košice,1611896643615,29,6,4,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896643615,29,6,4,3
21.42887,48.67311,Os 8803 ,660,Ruskov,Košice,Čierna nad Tisou,1611896643615,29,6,4,3
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896643615,29,6,4,3
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896658610,29,6,4,18
21.42887,48.67311,Os 8803 ,660,Ruskov,Košice,Čierna nad Tisou,1611896658610,29,6,4,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896658610,29,6,4,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896658610,29,6,4,18
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896673624,29,6,4,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896673624,29,6,4,33
21.42887,48.67311,Os 8803 ,660,Ruskov,Košice,Čierna nad Tisou,1611896673624,29,6,4,33
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896673624,29,6,4,33
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896688623,29,6,4,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896688623,29,6,4,48
21.42887,48.67311,Os 8803 ,720,Ruskov,Košice,Čierna nad Tisou,1611896688623,29,6,4,48
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896688623,29,6,4,48
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896688623,29,6,4,48
21.71184,48.63306,R 615 TATRAN ZEMPLÍN,60,Trebišov,Bratislava hlavná stanica,Humenné,1611896703638,29,6,5,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896703638,29,6,5,3
21.42887,48.67311,Os 8803 ,720,Ruskov,Košice,Čierna nad Tisou,1611896703638,29,6,5,3
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896703638,29,6,5,3
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896703638,29,6,5,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896718642,29,6,5,18
21.42887,48.67311,Os 8803 ,720,Ruskov,Košice,Čierna nad Tisou,1611896718642,29,6,5,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896718642,29,6,5,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896718642,29,6,5,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896733655,29,6,5,33
21.42887,48.67311,Os 8803 ,720,Ruskov,Košice,Čierna nad Tisou,1611896733655,29,6,5,33
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896733655,29,6,5,33
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896733655,29,6,5,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896748663,29,6,5,48
21.42887,48.67311,Os 8803 ,780,Ruskov,Košice,Čierna nad Tisou,1611896748663,29,6,5,48
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896748663,29,6,5,48
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896748663,29,6,5,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896763763,29,6,6,3
21.42887,48.67311,Os 8803 ,780,Ruskov,Košice,Čierna nad Tisou,1611896763763,29,6,6,3
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896763763,29,6,6,3
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896763763,29,6,6,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896778676,29,6,6,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896778676,29,6,6,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896778676,29,6,6,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896793674,29,6,6,33
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896793674,29,6,6,33
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896793674,29,6,6,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896838701,29,6,7,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896838701,29,6,7,18
21.82483,48.86766,Os 9101 ,840,Strážske,Prešov,Humenné,1611896838701,29,6,7,18
21.90506,49.26186,Os 8903 ,0,Medzilaborce,Humenné,Medzilaborce mesto,1611896838701,29,6,7,18
20.88621,48.92171,Os 7805 ,180,Krompachy,Poprad-Tatry,Košice,1611896898732,29,6,8,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611896898732,29,6,8,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896898732,29,6,8,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896898732,29,6,8,18
21.90506,49.26186,Os 8903 ,0,Medzilaborce,Humenné,Medzilaborce mesto,1611896898732,29,6,8,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611896913830,29,6,8,33
20.88621,48.92171,Os 7805 ,180,Krompachy,Poprad-Tatry,Košice,1611896913830,29,6,8,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896913830,29,6,8,33
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896913830,29,6,8,33
21.90506,49.26186,Os 8903 ,0,Medzilaborce,Humenné,Medzilaborce mesto,1611896913830,29,6,8,33
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896928757,29,6,8,48
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611896928757,29,6,8,48
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611896928757,29,6,8,48
21.90506,49.26186,Os 8903 ,0,Medzilaborce,Humenné,Medzilaborce mesto,1611896928757,29,6,8,48
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896928757,29,6,8,48
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611896958774,29,6,9,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611896958774,29,6,9,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896958774,29,6,9,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611896958774,29,6,9,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896958774,29,6,9,18
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611896988786,29,6,9,48
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611896988786,29,6,9,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611896988786,29,6,9,48
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611896988786,29,6,9,48
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611896988786,29,6,9,48
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897003859,29,6,10,3
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897003859,29,6,10,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897003859,29,6,10,3
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897003859,29,6,10,3
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897003859,29,6,10,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897018819,29,6,10,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897018819,29,6,10,18
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897018819,29,6,10,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897018819,29,6,10,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897018819,29,6,10,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897033876,29,6,10,33
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897033876,29,6,10,33
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897033876,29,6,10,33
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897033876,29,6,10,33
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897033876,29,6,10,33
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897048819,29,6,10,48
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897048819,29,6,10,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897048819,29,6,10,48
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897048819,29,6,10,48
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897048819,29,6,10,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897078898,29,6,11,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897078898,29,6,11,18
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897078898,29,6,11,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897078898,29,6,11,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897078898,29,6,11,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897093891,29,6,11,33
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897093891,29,6,11,33
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897093891,29,6,11,33
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897093891,29,6,11,33
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897093891,29,6,11,33
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897109064,29,6,11,49
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897109064,29,6,11,49
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897109064,29,6,11,49
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897109064,29,6,11,49
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897109064,29,6,11,49
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897123939,29,6,12,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897123939,29,6,12,3
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897123939,29,6,12,3
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897123939,29,6,12,3
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897123939,29,6,12,3
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897138868,29,6,12,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897138868,29,6,12,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897138868,29,6,12,18
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897138868,29,6,12,18
21.519728,49.019015,Os 9103 ,180,Hanušovce nad Topľou,Prešov,Strážske,1611897138868,29,6,12,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897168905,29,6,12,48
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897168905,29,6,12,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897168905,29,6,12,48
21.245198,48.911472,Os 8503 ,360,Drienovská Nová Ves,Lipany,Košice,1611897168905,29,6,12,48
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897168905,29,6,12,48
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897183940,29,6,13,3
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897183940,29,6,13,3
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897183940,29,6,13,3
21.245198,48.911472,Os 8503 ,360,Drienovská Nová Ves,Lipany,Košice,1611897183940,29,6,13,3
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897183940,29,6,13,3
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897198922,29,6,13,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897198922,29,6,13,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897198922,29,6,13,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897198922,29,6,13,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897228939,29,6,13,48
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897228939,29,6,13,48
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897228939,29,6,13,48
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897228939,29,6,13,48
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897244015,29,6,14,4
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897244015,29,6,14,4
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897244015,29,6,14,4
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897244015,29,6,14,4
20.81501,48.81167,Os 7402 ,0,Mníšek nad Hnilcom,Margecany,Nálepkovo,1611897258969,29,6,14,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897258969,29,6,14,18
21.01324,48.89469,Os 7802 ,0,Margecany,Košice,Poprad-Tatry,1611897258969,29,6,14,18
20.56151,48.95041,Os 7807 ,120,Spišská Nová Ves,Poprad-Tatry,Košice,1611897258969,29,6,14,18
21.89858,48.75074,Os 9003 ,240,Michalovce,Michaľany,Humenné,1611897258969,29,6,14,18
21.75188,48.85705,Os 9104 ,0,Nižný Hrabovec,Humenné,Prešov,1611897258969,29,6,14,18
21.83458,48.67913,R 615 TATRAN ZEMPLÍN,0,Bánovce nad Ondavou,Bratislava hlavná stanica,Humenné,1611897318946,29,6,15,18
20.81501,48.81167,Os 7453 ,0,Mníšek nad Hnilcom,Dobšinská Ľadová Jaskyňa,Margecany,1611897318946,29,6,15,18
